"Var","variable","value","id","League"
"Posession","Away","52%",433916,"La Liga"
"Shots","Home","14",433916,"La Liga"
"Shots","Away","3",433916,"La Liga"
"Goals","Home","1",433916,"La Liga"
"Goals","Away","0",433916,"La Liga"
"Posession","Home","58%",433903,"La Liga"
"Posession","Away","42%",433903,"La Liga"
"Shots","Home","20",433903,"La Liga"
"Shots","Away","15",433903,"La Liga"
"Goals","Home","3",433903,"La Liga"
"Goals","Away","0",433903,"La Liga"
"Posession","Home","57%",433893,"La Liga"
"Posession","Away","43%",433893,"La Liga"
"Shots","Home","13",433893,"La Liga"
"Shots","Away","13",433893,"La Liga"
"Goals","Home","0",433893,"La Liga"
"Goals","Away","4",433893,"La Liga"
"Posession","Home","59%",433883,"La Liga"
"Posession","Away","41%",433883,"La Liga"
"Shots","Home","14",433883,"La Liga"
"Shots","Away","10",433883,"La Liga"
"Goals","Home","3",433883,"La Liga"
"Goals","Away","0",433883,"La Liga"
"Posession","Home","54%",433867,"La Liga"
"Posession","Away","46%",433867,"La Liga"
"Shots","Home","15",433867,"La Liga"
"Shots","Away","9",433867,"La Liga"
"Goals","Home","1",433867,"La Liga"
"Goals","Away","1",433867,"La Liga"
"Posession","Home","57%",433851,"La Liga"
"Posession","Away","43%",433851,"La Liga"
"Shots","Home","14",433851,"La Liga"
"Shots","Away","11",433851,"La Liga"
"Goals","Home","0",433851,"La Liga"
"Goals","Away","1",433851,"La Liga"
"Posession","Home","56%",433843,"La Liga"
"Posession","Away","44%",433843,"La Liga"
"Shots","Home","9",433843,"La Liga"
"Shots","Away","12",433843,"La Liga"
"Goals","Home","1",433843,"La Liga"
"Goals","Away","1",433843,"La Liga"
"Posession","Home","56%",433803,"La Liga"
"Posession","Away","44%",433803,"La Liga"
"Shots","Home","16",433803,"La Liga"
"Shots","Away","9",433803,"La Liga"
"Goals","Home","1",433803,"La Liga"
"Goals","Away","0",433803,"La Liga"
"Posession","Home","57%",433783,"La Liga"
"Posession","Away","43%",433783,"La Liga"
"Shots","Home","14",433783,"La Liga"
"Shots","Away","17",433783,"La Liga"
"Goals","Home","4",433783,"La Liga"
"Goals","Away","3",433783,"La Liga"
"Posession","Home","30%",433748,"La Liga"
"Posession","Away","70%",433748,"La Liga"
"Shots","Home","11",433748,"La Liga"
"Shots","Away","11",433748,"La Liga"
"Goals","Home","0",433748,"La Liga"
"Goals","Away","2",433748,"La Liga"
"Posession","Home","51%",433723,"La Liga"
"Posession","Away","49%",433723,"La Liga"
"Shots","Home","9",433723,"La Liga"
"Shots","Away","7",433723,"La Liga"
"Goals","Home","3",433723,"La Liga"
"Goals","Away","0",433723,"La Liga"
"Posession","Home","47%",433712,"La Liga"
"Posession","Away","53%",433712,"La Liga"
"Shots","Home","12",433712,"La Liga"
"Shots","Away","21",433712,"La Liga"
"Goals","Home","1",433712,"La Liga"
"Goals","Away","3",433712,"La Liga"
"Posession","Home","58%",433703,"La Liga"
"Posession","Away","42%",433703,"La Liga"
"Shots","Home","15",433703,"La Liga"
"Shots","Away","10",433703,"La Liga"
"Goals","Home","1",433703,"La Liga"
"Goals","Away","1",433703,"La Liga"
"Posession","Home","45%",433695,"La Liga"
"Posession","Away","55%",433695,"La Liga"
"Shots","Home","13",433695,"La Liga"
"Shots","Away","6",433695,"La Liga"
"Goals","Home","1",433695,"La Liga"
"Goals","Away","0",433695,"La Liga"
"Posession","Home","51%",433649,"La Liga"
"Posession","Away","49%",433649,"La Liga"
"Shots","Home","12",433649,"La Liga"
"Shots","Away","10",433649,"La Liga"
"Goals","Home","2",433649,"La Liga"
"Goals","Away","1",433649,"La Liga"
"Posession","Home","55%",433608,"La Liga"
"Posession","Away","45%",433608,"La Liga"
"Shots","Home","11",433608,"La Liga"
"Shots","Away","17",433608,"La Liga"
"Goals","Home","2",433608,"La Liga"
"Goals","Away","1",433608,"La Liga"
"Posession","Home","44%",324004,"La Liga"
"Posession","Away","56%",324004,"La Liga"
"Shots","Home","12",324004,"La Liga"
"Shots","Away","12",324004,"La Liga"
"Goals","Home","1",324004,"La Liga"
"Goals","Away","0",324004,"La Liga"
"Posession","Home","35%",324002,"La Liga"
"Posession","Away","65%",324002,"La Liga"
"Shots","Home","16",324002,"La Liga"
"Shots","Away","11",324002,"La Liga"
"Goals","Home","0",324002,"La Liga"
"Goals","Away","1",324002,"La Liga"
"Posession","Home","38%",323986,"La Liga"
"Posession","Away","62%",323986,"La Liga"
"Shots","Home","9",323986,"La Liga"
"Shots","Away","10",323986,"La Liga"
"Goals","Home","2",323986,"La Liga"
"Goals","Away","2",323986,"La Liga"
"Posession","Home","36%",323983,"La Liga"
"Posession","Away","64%",323983,"La Liga"
"Shots","Home","12",323983,"La Liga"
"Shots","Away","14",323983,"La Liga"
"Goals","Home","1",323983,"La Liga"
"Goals","Away","0",323983,"La Liga"
"Posession","Home","61%",327696,"La Liga"
"Posession","Away","39%",327696,"La Liga"
"Shots","Home","23",327696,"La Liga"
"Shots","Away","14",327696,"La Liga"
"Goals","Home","1",327696,"La Liga"
"Goals","Away","0",327696,"La Liga"
"Posession","Home","59%",323949,"La Liga"
"Posession","Away","41%",323949,"La Liga"
"Shots","Home","22",323949,"La Liga"
"Shots","Away","6",323949,"La Liga"
"Goals","Home","1",323949,"La Liga"
"Goals","Away","1",323949,"La Liga"
"Posession","Home","40%",323896,"La Liga"
"Posession","Away","60%",323896,"La Liga"
"Shots","Home","8",323896,"La Liga"
"Shots","Away","9",323896,"La Liga"
"Goals","Home","2",323896,"La Liga"
"Goals","Away","1",323896,"La Liga"
"Posession","Home","58%",323879,"La Liga"
"Posession","Away","42%",323879,"La Liga"
"Shots","Home","14",323879,"La Liga"
"Shots","Away","18",323879,"La Liga"
"Goals","Home","2",323879,"La Liga"
"Goals","Away","0",323879,"La Liga"
"Posession","Home","40%",323876,"La Liga"
"Posession","Away","60%",323876,"La Liga"
"Shots","Home","13",323876,"La Liga"
"Shots","Away","13",323876,"La Liga"
"Goals","Home","2",323876,"La Liga"
"Goals","Away","2",323876,"La Liga"
"Posession","Home","61%",323866,"La Liga"
"Posession","Away","39%",323866,"La Liga"
"Shots","Home","12",323866,"La Liga"
"Shots","Away","7",323866,"La Liga"
"Goals","Home","0",323866,"La Liga"
"Goals","Away","1",323866,"La Liga"
"Posession","Home","45%",324029,"La Liga"
"Posession","Away","55%",324029,"La Liga"
"Shots","Home","12",324029,"La Liga"
"Shots","Away","8",324029,"La Liga"
"Goals","Home","1",324029,"La Liga"
"Goals","Away","1",324029,"La Liga"
"Posession","Home","48%",323839,"La Liga"
"Posession","Away","52%",323839,"La Liga"
"Shots","Home","9",323839,"La Liga"
"Shots","Away","7",323839,"La Liga"
"Goals","Home","0",323839,"La Liga"
"Goals","Away","0",323839,"La Liga"
"Posession","Home","62%",323831,"La Liga"
"Posession","Away","38%",323831,"La Liga"
"Shots","Home","21",323831,"La Liga"
"Shots","Away","5",323831,"La Liga"
"Goals","Home","4",323831,"La Liga"
"Goals","Away","0",323831,"La Liga"
"Posession","Home","64%",323821,"La Liga"
"Posession","Away","36%",323821,"La Liga"
"Shots","Home","32",323821,"La Liga"
"Shots","Away","3",323821,"La Liga"
"Goals","Home","5",323821,"La Liga"
"Goals","Away","1",323821,"La Liga"
"Posession","Home","55%",325216,"La Liga"
"Posession","Away","45%",325216,"La Liga"
"Shots","Home","8",325216,"La Liga"
"Shots","Away","4",325216,"La Liga"
"Goals","Home","0",325216,"La Liga"
"Goals","Away","1",325216,"La Liga"
"Posession","Home","55%",323785,"La Liga"
"Posession","Away","45%",323785,"La Liga"
"Shots","Home","11",323785,"La Liga"
"Shots","Away","22",323785,"La Liga"
"Goals","Home","0",323785,"La Liga"
"Goals","Away","3",323785,"La Liga"
"Posession","Home","60%",323749,"La Liga"
"Posession","Away","40%",323749,"La Liga"
"Shots","Home","32",323749,"La Liga"
"Shots","Away","17",323749,"La Liga"
"Goals","Home","0",323749,"La Liga"
"Goals","Away","0",323749,"La Liga"
"Posession","Home","46%",323732,"La Liga"
"Posession","Away","54%",323732,"La Liga"
"Shots","Home","16",323732,"La Liga"
"Shots","Away","4",323732,"La Liga"
"Goals","Home","4",323732,"La Liga"
"Goals","Away","0",323732,"La Liga"
"Posession","Home","55%",323720,"La Liga"
"Posession","Away","45%",323720,"La Liga"
"Shots","Home","14",323720,"La Liga"
"Shots","Away","8",323720,"La Liga"
"Goals","Home","4",323720,"La Liga"
"Goals","Away","0",323720,"La Liga"
"Posession","Home","56%",323714,"La Liga"
"Posession","Away","44%",323714,"La Liga"
"Shots","Home","16",323714,"La Liga"
"Shots","Away","5",323714,"La Liga"
"Goals","Home","1",323714,"La Liga"
"Goals","Away","0",323714,"La Liga"
"Posession","Home","63%",323852,"La Liga"
"Posession","Away","37%",323852,"La Liga"
"Shots","Home","23",323852,"La Liga"
"Shots","Away","11",323852,"La Liga"
"Goals","Home","4",323852,"La Liga"
"Goals","Away","0",323852,"La Liga"
"Posession","Home","63%",323705,"La Liga"
"Posession","Away","37%",323705,"La Liga"
"Shots","Home","18",323705,"La Liga"
"Shots","Away","9",323705,"La Liga"
"Goals","Home","1",323705,"La Liga"
"Goals","Away","0",323705,"La Liga"
"Posession","Home","34%",323696,"La Liga"
"Posession","Away","66%",323696,"La Liga"
"Shots","Home","13",323696,"La Liga"
"Shots","Away","19",323696,"La Liga"
"Goals","Home","1",323696,"La Liga"
"Goals","Away","0",323696,"La Liga"
"Posession","Home","61%",348504,"La Liga"
"Posession","Away","39%",348504,"La Liga"
"Shots","Home","24",348504,"La Liga"
"Shots","Away","5",348504,"La Liga"
"Goals","Home","1",348504,"La Liga"
"Goals","Away","1",348504,"La Liga"
"Posession","Home","47%",348490,"La Liga"
"Posession","Away","53%",348490,"La Liga"
"Shots","Home","13",348490,"La Liga"
"Shots","Away","13",348490,"La Liga"
"Goals","Home","3",348490,"La Liga"
"Goals","Away","3",348490,"La Liga"
"Posession","Home","67%",348486,"La Liga"
"Posession","Away","33%",348486,"La Liga"
"Shots","Home","14",348486,"La Liga"
"Shots","Away","6",348486,"La Liga"
"Goals","Home","1",348486,"La Liga"
"Goals","Away","0",348486,"La Liga"
"Posession","Home","46%",348471,"La Liga"
"Posession","Away","54%",348471,"La Liga"
"Shots","Home","15",348471,"La Liga"
"Shots","Away","15",348471,"La Liga"
"Goals","Home","2",348471,"La Liga"
"Goals","Away","1",348471,"La Liga"
"Posession","Home","55%",348433,"La Liga"
"Posession","Away","45%",348433,"La Liga"
"Shots","Home","28",348433,"La Liga"
"Shots","Away","7",348433,"La Liga"
"Goals","Home","3",348433,"La Liga"
"Goals","Away","2",348433,"La Liga"
"Posession","Home","45%",348432,"La Liga"
"Posession","Away","55%",348432,"La Liga"
"Shots","Home","10",348432,"La Liga"
"Shots","Away","10",348432,"La Liga"
"Goals","Home","1",348432,"La Liga"
"Goals","Away","0",348432,"La Liga"
"Posession","Home","49%",348416,"La Liga"
"Posession","Away","51%",348416,"La Liga"
"Shots","Home","6",348416,"La Liga"
"Shots","Away","13",348416,"La Liga"
"Goals","Home","2",348416,"La Liga"
"Goals","Away","0",348416,"La Liga"
"Posession","Home","47%",348399,"La Liga"
"Posession","Away","53%",348399,"La Liga"
"Shots","Home","10",348399,"La Liga"
"Shots","Away","11",348399,"La Liga"
"Goals","Home","2",348399,"La Liga"
"Goals","Away","1",348399,"La Liga"
"Posession","Home","50%",348396,"La Liga"
"Posession","Away","50%",348396,"La Liga"
"Shots","Home","22",348396,"La Liga"
"Shots","Away","5",348396,"La Liga"
"Goals","Home","4",348396,"La Liga"
"Goals","Away","0",348396,"La Liga"
"Posession","Home","40%",348386,"La Liga"
"Posession","Away","60%",348386,"La Liga"
"Shots","Home","10",348386,"La Liga"
"Shots","Away","17",348386,"La Liga"
"Goals","Home","2",348386,"La Liga"
"Goals","Away","5",348386,"La Liga"
"Posession","Home","46%",348378,"La Liga"
"Posession","Away","54%",348378,"La Liga"
"Shots","Home","12",348378,"La Liga"
"Shots","Away","10",348378,"La Liga"
"Goals","Home","0",348378,"La Liga"
"Goals","Away","1",348378,"La Liga"
"Posession","Home","27%",348351,"La Liga"
"Posession","Away","73%",348351,"La Liga"
"Shots","Home","3",348351,"La Liga"
"Shots","Away","28",348351,"La Liga"
"Goals","Home","1",348351,"La Liga"
"Goals","Away","2",348351,"La Liga"
"Posession","Home","55%",348342,"La Liga"
"Posession","Away","45%",348342,"La Liga"
"Shots","Home","15",348342,"La Liga"
"Shots","Away","6",348342,"La Liga"
"Goals","Home","2",348342,"La Liga"
"Goals","Away","0",348342,"La Liga"
"Posession","Home","56%",348332,"La Liga"
"Posession","Away","44%",348332,"La Liga"
"Shots","Home","20",348332,"La Liga"
"Shots","Away","12",348332,"La Liga"
"Goals","Home","0",348332,"La Liga"
"Goals","Away","5",348332,"La Liga"
"Posession","Home","36%",348324,"La Liga"
"Posession","Away","64%",348324,"La Liga"
"Shots","Home","11",348324,"La Liga"
"Shots","Away","22",348324,"La Liga"
"Goals","Home","2",348324,"La Liga"
"Goals","Away","3",348324,"La Liga"
"Posession","Home","34%",348307,"La Liga"
"Posession","Away","66%",348307,"La Liga"
"Shots","Home","17",348307,"La Liga"
"Shots","Away","10",348307,"La Liga"
"Goals","Home","1",348307,"La Liga"
"Goals","Away","1",348307,"La Liga"
"Posession","Home","45%",348306,"La Liga"
"Posession","Away","55%",348306,"La Liga"
"Shots","Home","6",348306,"La Liga"
"Shots","Away","15",348306,"La Liga"
"Goals","Home","0",348306,"La Liga"
"Goals","Away","1",348306,"La Liga"
"Posession","Home","50%",348270,"La Liga"
"Posession","Away","50%",348270,"La Liga"
"Shots","Home","9",348270,"La Liga"
"Shots","Away","16",348270,"La Liga"
"Goals","Home","1",348270,"La Liga"
"Goals","Away","0",348270,"La Liga"
"Posession","Home","62%",348260,"La Liga"
"Posession","Away","38%",348260,"La Liga"
"Shots","Home","15",348260,"La Liga"
"Shots","Away","9",348260,"La Liga"
"Goals","Home","3",348260,"La Liga"
"Goals","Away","0",348260,"La Liga"
"Posession","Home","39%",348252,"La Liga"
"Posession","Away","61%",348252,"La Liga"
"Shots","Home","9",348252,"La Liga"
"Shots","Away","15",348252,"La Liga"
"Goals","Home","1",348252,"La Liga"
"Goals","Away","1",348252,"La Liga"
"Posession","Home","37%",348234,"La Liga"
"Posession","Away","63%",348234,"La Liga"
"Shots","Home","17",348234,"La Liga"
"Shots","Away","17",348234,"La Liga"
"Goals","Home","3",348234,"La Liga"
"Goals","Away","3",348234,"La Liga"
"Posession","Home","48%",348221,"La Liga"
"Posession","Away","52%",348221,"La Liga"
"Shots","Home","14",348221,"La Liga"
"Shots","Away","11",348221,"La Liga"
"Goals","Home","5",348221,"La Liga"
"Goals","Away","1",348221,"La Liga"
"Posession","Home","44%",348216,"La Liga"
"Posession","Away","56%",348216,"La Liga"
"Shots","Home","19",348216,"La Liga"
"Shots","Away","15",348216,"La Liga"
"Goals","Home","4",348216,"La Liga"
"Goals","Away","2",348216,"La Liga"
"Posession","Home","60%",348204,"La Liga"
"Posession","Away","40%",348204,"La Liga"
"Shots","Home","18",348204,"La Liga"
"Shots","Away","8",348204,"La Liga"
"Goals","Home","4",348204,"La Liga"
"Goals","Away","0",348204,"La Liga"
"Posession","Home","72%",348174,"La Liga"
"Posession","Away","28%",348174,"La Liga"
"Shots","Home","13",348174,"La Liga"
"Shots","Away","2",348174,"La Liga"
"Goals","Home","1",348174,"La Liga"
"Goals","Away","0",348174,"La Liga"
"Posession","Home","64%",348171,"La Liga"
"Posession","Away","36%",348171,"La Liga"
"Shots","Home","21",348171,"La Liga"
"Shots","Away","17",348171,"La Liga"
"Goals","Home","4",348171,"La Liga"
"Goals","Away","3",348171,"La Liga"
"Posession","Home","63%",373214,"La Liga"
"Posession","Away","37%",373214,"La Liga"
"Shots","Home","9",373214,"La Liga"
"Shots","Away","11",373214,"La Liga"
"Goals","Home","1",373214,"La Liga"
"Goals","Away","0",373214,"La Liga"
"Posession","Home","36%",373206,"La Liga"
"Posession","Away","64%",373206,"La Liga"
"Shots","Home","13",373206,"La Liga"
"Shots","Away","8",373206,"La Liga"
"Goals","Home","3",373206,"La Liga"
"Goals","Away","1",373206,"La Liga"
"Posession","Home","36%",373189,"La Liga"
"Posession","Away","64%",373189,"La Liga"
"Shots","Home","16",373189,"La Liga"
"Shots","Away","20",373189,"La Liga"
"Goals","Home","2",373189,"La Liga"
"Goals","Away","3",373189,"La Liga"
"Posession","Home","42%",373186,"La Liga"
"Posession","Away","58%",373186,"La Liga"
"Shots","Home","21",373186,"La Liga"
"Shots","Away","5",373186,"La Liga"
"Goals","Home","3",373186,"La Liga"
"Goals","Away","1",373186,"La Liga"
"Posession","Home","52%",373175,"La Liga"
"Posession","Away","48%",373175,"La Liga"
"Shots","Home","26",373175,"La Liga"
"Shots","Away","9",373175,"La Liga"
"Goals","Home","3",373175,"La Liga"
"Goals","Away","1",373175,"La Liga"
"Posession","Home","49%",373166,"La Liga"
"Posession","Away","51%",373166,"La Liga"
"Shots","Home","13",373166,"La Liga"
"Shots","Away","14",373166,"La Liga"
"Goals","Home","0",373166,"La Liga"
"Goals","Away","1",373166,"La Liga"
"Posession","Home","55%",373146,"La Liga"
"Posession","Away","45%",373146,"La Liga"
"Shots","Home","17",373146,"La Liga"
"Shots","Away","12",373146,"La Liga"
"Goals","Home","1",373146,"La Liga"
"Goals","Away","1",373146,"La Liga"
"Posession","Home","60%",373134,"La Liga"
"Posession","Away","40%",373134,"La Liga"
"Shots","Home","16",373134,"La Liga"
"Shots","Away","8",373134,"La Liga"
"Goals","Home","1",373134,"La Liga"
"Goals","Away","2",373134,"La Liga"
"Posession","Home","36%",373126,"La Liga"
"Posession","Away","64%",373126,"La Liga"
"Shots","Home","15",373126,"La Liga"
"Shots","Away","16",373126,"La Liga"
"Goals","Home","4",373126,"La Liga"
"Goals","Away","1",373126,"La Liga"
"Posession","Home","75%",373072,"La Liga"
"Posession","Away","25%",373072,"La Liga"
"Shots","Home","24",373072,"La Liga"
"Shots","Away","6",373072,"La Liga"
"Goals","Home","3",373072,"La Liga"
"Goals","Away","0",373072,"La Liga"
"Posession","Home","48%",373065,"La Liga"
"Posession","Away","52%",373065,"La Liga"
"Shots","Home","14",373065,"La Liga"
"Shots","Away","3",373065,"La Liga"
"Goals","Home","3",373065,"La Liga"
"Goals","Away","0",373065,"La Liga"
"Posession","Home","33%",373053,"La Liga"
"Posession","Away","67%",373053,"La Liga"
"Shots","Home","12",373053,"La Liga"
"Shots","Away","12",373053,"La Liga"
"Goals","Home","2",373053,"La Liga"
"Goals","Away","3",373053,"La Liga"
"Posession","Home","45%",373036,"La Liga"
"Posession","Away","55%",373036,"La Liga"
"Shots","Home","21",373036,"La Liga"
"Shots","Away","11",373036,"La Liga"
"Goals","Home","2",373036,"La Liga"
"Goals","Away","1",373036,"La Liga"
"Posession","Home","49%",373026,"La Liga"
"Posession","Away","51%",373026,"La Liga"
"Shots","Home","17",373026,"La Liga"
"Shots","Away","11",373026,"La Liga"
"Goals","Home","0",373026,"La Liga"
"Goals","Away","0",373026,"La Liga"
"Posession","Home","66%",373010,"La Liga"
"Posession","Away","34%",373010,"La Liga"
"Shots","Home","15",373010,"La Liga"
"Shots","Away","9",373010,"La Liga"
"Goals","Home","2",373010,"La Liga"
"Goals","Away","2",373010,"La Liga"
"Posession","Home","65%",373006,"La Liga"
"Posession","Away","35%",373006,"La Liga"
"Shots","Home","20",373006,"La Liga"
"Shots","Away","8",373006,"La Liga"
"Goals","Home","2",373006,"La Liga"
"Goals","Away","3",373006,"La Liga"
"Posession","Home","53%",372995,"La Liga"
"Posession","Away","47%",372995,"La Liga"
"Shots","Home","19",372995,"La Liga"
"Shots","Away","9",372995,"La Liga"
"Goals","Home","5",372995,"La Liga"
